InspectionUID,FacilityHashID,InspectionDate,InpsectionHashID,FacilityName,FacilityFullStreetAddress,FacilityZip,EstablishmentType,Cuisine,FacilityRiskScore,FacilityRiskProfile
5728783,8778,2/6/19 0:00,96E367D0-5056-A20B-FA273F307B74FE3C,SAMMIE J'S GRILL,9717 N HOUSTON ROSSLYN,77088,Restaurant - Full Service,,4,HIGH
5728830,788,2/7/19 0:00,BB76F337-5056-A20B-FA2369B465321B73,BEEF-N-BUN,4418 W FUQUA,77045,Restaurant - Full Service,BARBECUE,7,HIGH
5728853,7CB88F8E-981B-FECF-61153692DD660228,2/7/19 0:00,BF9F7548-5056-A20B-FA1AD052C65885EE,MURPHY'S DELI,10440 RICHMOND,77042,Restaurant - Single Service,,0,MEDIUM
5728864,60080CC6-934A-E030-0037970A5B9CD21D,2/7/19 0:00,C12B11C1-5056-A20B-FAF638F966E172D6,NESTLE TOLL HOUSE CAFE BY CHIP,1000 WEST OAKS MALL STE 449,77082,Restaurant - Single Service,DESSERTS,3,MEDIUM
5701522,A8BB07D2-C01B-F041-4C8AE3F92CAFD8EE,1/14/19 0:00,F2ADEC76-5056-A20B-FA18E44694F637BC,WHICH WICH,213 HEIGHTS BLVD,77007,Restaurant - Single Service,SANDWICHES,4,MEDIUM
5701613,653B6A23-F0FE-49B0-2F642DDDE71FCF0D,1/14/19 0:00,2238495A-5056-A20B-FA6C5BFAA935E37E,THE LOCAL POUR,1952 W GRAY STE A,77019,Restaurant - Full Service,BAR & GRILL,0,MEDIUM
5701655,A4BC1226-BC00-5461-3E2646942811C36D,1/15/19 0:00,2616A427-5056-A20B-FA69C1AF59B4F49C,SUBWAY 25309,6618 FANNIN,77030,Restaurant - Single Service,SANDWICHES,8,MEDIUM
5701695,AD5BA5BB-B633-5589-2C3C4A6F9345A7A7,1/15/19 0:00,28AACB81-5056-A20B-FA2CD4BEC7DDA1F0,NEW NURANI BBQ,13238 BELLAIRE,77083,Restaurant - Full Service,INDIAN / PAKISTANI,6,HIGH
5701816,6126,1/16/19 0:00,55341A7B-5056-A20B-FA11F90B95552E2E,CHOPSTIX,6755 HILLCROFT STE C,77081,Restaurant - Single Service,,6,HIGH
5752235,AB6671ED-EF44-2ACD-F62F3DE46F662CB4,3/4/19 0:00,CA82F08B-5056-A20B-FA8199AAE61512C0,TAQUERIA TIERRA CALIENTE #2 - El Guero,7031 LYONS  AVE,77020,"Mobile - Conventional, Unrestricted, Motorized",,6,HIGH
5752280,66579,3/4/19 0:00,CC753583-5056-A20B-FA14F9B962D95F66,DIM SUM TO GO,8300 W SAM HOUSTON PKWY S STE 128,77072,Restaurant - Single Service,CHINESE,7,MEDIUM
5752422,E31D7CBE-BC10-6557-2D14E2AB5767EAAC,3/4/19 0:00,D6C8F447-5056-A20B-FAD81850481AD866,SAZON CATRACHO - Texas Commissary #2,9492 KEMPWOOD DR,77080,"Mobile - Conventional, Unrestricted, Motorized",,6,HIGH
5752464,77D8B808-0C1A-2BA8-F8661CF4650A2492,3/5/19 0:00,FADE3278-5056-A20B-FA330A2DD5DFA073,BAYOU CITY EVENT CENTER,9400 ALMEDA RD,77054,Restaurant - Full Service,LOCAL / CONTINENTAL,7,HIGH
5752472,E77DB0EC-EDC8-A64F-CC6149A3170D8FED,3/4/19 0:00,FD7D5365-5056-A20B-FAE73F866A3075F8,RAINBOW LODGE,2011 ELLA,77008,Restaurant - Full Service,,7,HIGH
5752622,6575,3/5/19 0:00,079DB87F-5056-A20B-FA05E2BC819C32E7,SUBWAY SANDWICHES,1431 W MOUNT HOUSTON,77038,Restaurant - Single Service,,5,MEDIUM
5751379,A4466CC6-CF07-6F4D-325452202127FEED,2/26/19 0:00,9165E19F-5056-A20B-FA2ACF533133198D,TEXAS COMMISSARY TRUCK-TX COMM.,1100 LUMPKIN RD,77013,"Mobile - Conventional, Unrestricted, Motorized",,5,HIGH
5751451,C652D904-9E59-5D92-C2D64CFC84221AB1,2/26/19 0:00,99127CD2-5056-A20B-FA87356879D08752,RESTAURANT Y TAQUERIA MEXICO LINDO Y SABROSO,4712 D AIRLINE DR,77022,Restaurant - Full Service,MEXICAN / HISPANIC,7,HIGH
5751581,F2A6E26A-3048-9933-80F9CDDB8A59B68C,2/26/19 0:00,C2EA50E0-5056-A20B-FA97C659DC7AF833,EL PACIFICO RESTAURANT,5800 BELLAIRE BLVD STE 2-103,77081,Restaurant - Full Service,MEXICAN / HISPANIC,8,HIGH
5751584,968BDC1D-BB6A-DBEA-B76ED27F818FC9AD,2/27/19 0:00,C36253C7-5056-A20B-FA1F644800E4ED28,BELLAIRE CAFE,9820 GULF FWY STE B-3,77034,Restaurant - Single Service,,3,MEDIUM
5751695,9427B155-0112-974E-C9BB54BB6EF5142C,2/27/19 0:00,CEF51839-5056-A20B-FA6A78E3DC5F7AD9,LAI LAI DUMPLING HOUSE,9262 BELLAIRE BLVD,77036,Restaurant - Full Service,CHINESE,5,HIGH
5751765,F2240539-5056-A20B-FA0E101DBE2C94C3,2/28/19 0:00,F29BA35F-5056-A20B-FA86FD613723C06D,THE RANCHITO TAQUERIA #4,6873 S GESSNER,77036,Restaurant - Full Service,MEXICAN / HISPANIC,0,HIGH
5751794,F676B3F8-5056-A20B-FA9D284FC347A56A,2/28/19 0:00,F771D4AA-5056-A20B-FA3922F605076143,SUBWAY #37517,2803 OLD SPANISH TRAIL STE 100,77054,Restaurant - Single Service,SANDWICHES,0,HIGH
5750489,62711,2/19/19 0:00,339A6806-5056-A20B-FA7AAAF99F711D3E,NEW YORK PIZZERIA,306 GRAY,77002,Restaurant - Full Service,PIZZA,5,HIGH
5750524,7436,2/20/19 0:00,55CED776-5056-A20B-FABE5DD79E9DD8F2,SUNNY DELI,16010 BARKERS POINT STE 140,77079,Restaurant - Single Service,DELI,7,MEDIUM
5750604,B1EAED06-5056-A20B-FAAA8418214F6ED3,2/20/19 0:00,612A84F8-5056-A20B-FA5B31787F1DEDAA,BELLY UP,2327 GRANT ST,77006,"Mobile - Conventional, Unrestricted, Motorized",,7,HIGH
5750635,FAB2B955-E38A-B69B-656A65033DB11EE7,2/20/19 0:00,64AF85DD-5056-A20B-FACC8599EDA0693B,IZAKAYA WA,12665 MEMORIAL  DR,77024,Restaurant - Full Service,SUSHI,7,HIGH
5750709,71512,2/20/19 0:00,68B741FF-5056-A20B-FAFB49E9F1D98835,LITTLE LOS CUCOS MEXICAN CAFE,5535 MEMORIAL  DR STE G,77007,Restaurant - Full Service,MEXICAN / HISPANIC,7,HIGH
5750715,CBBDFD3E-C73E-9B25-E89D8F77D6944C28,2/20/19 0:00,691406BB-5056-A20B-FAC6057F6C8A7F13,THE FEDERAL GRILL,510 SHEPHERD DR,77007-5349,Restaurant - Full Service,LOCAL / CONTINENTAL,7,HIGH
5750794,EB357A76-0369-BD9D-574095F9C346AFCC,2/21/19 0:00,953AE670-5056-A20B-FA0106125D401F91,THE DINNER DUDE,14775 MEMORIAL DR,77079,Restaurant - Full Service,LOCAL / CONTINENTAL,3,MEDIUM
5728818,B279BB7A-DEE5-F87C-29FB4C30198EACD7,2/7/19 0:00,B9907C3E-5056-A20B-FA6F8377E143D771,PHO SAIGON VIETNAMESE NOODLE HOUSE,2553 GESSNER STE A,77080,Restaurant - Full Service,,6,HIGH
5728894,E3507185-3048-94EE-98E25BD9677D93D3,2/4/19 0:00,C534E875-5056-A20B-FA140732D8B88CE1,DENNYS # 7917,9766 KATY  FWY STE B,77055,Restaurant - Full Service,BREAKFAST,6,HIGH
5729067,D2AE9CCD-96D8-9F57-91768033A79B703E,2/10/19 0:00,5F40ACB5-5056-A20B-FAA16DF24B3F7E1B,LA GUERRERO MEAT MARKET,4420 N SHEPHERD,77018,Restaurant - Single Service,MEXICAN / HISPANIC,7,HIGH
5729080,62EF9ABA-F964-6B69-320FF55F4B8EF51E,2/10/19 0:00,60EDB923-5056-A20B-FAE025458C6B3FF3,PI PIZZA TRUCK - Tex Star,4224 SAN FELIPE,77027,"Mobile - Conventional, Unrestricted, Motorized",,5,HIGH
5729186,8C8DE8CE-E3D5-DA50-9DB559D2E482B057,2/10/19 0:00,8729CD0F-5056-A20B-FA03C94A6C7E5C88,TEJAS GRILL SPORTS BAR,1200 MCKINNEY STE 103,77010,Restaurant - Full Service,MEXICAN / HISPANIC,8,HIGH
5729190,66C59691-B133-4EBB-E24741F4B6A1FB00,2/11/19 0:00,87BAA311-5056-A20B-FA596819F25774F3,THE DOSHI HOUSE,3419 DOWLING ST,77004,Restaurant - Single Service,"BEVERAGES, ETC.",4,MEDIUM
5751921,E3BF1E89-B09E-09EF-664D803D56CF9B62,2/28/19 0:00,0979299B-5056-A20B-FA314D79EDF37502,TAQUERIA D.F. #1 - Della Carts,1418 GESSNER  DR STE B,77080,"Mobile - Conventional, Unrestricted, Motorized",,6,HIGH
5751931,AEB921C7-9E27-F9EB-88662C209F685209,2/28/19 0:00,0C7D2384-5056-A20B-FA489CCE4235C9DF,TAQUERIA D.F. - Texas Commissary # 2,8685 HAMMERLY BLVD,77055,"Mobile - Conventional, Unrestricted, Motorized",,6,MEDIUM
5751933,C3E296B7-D23D-0D0E-728E993AF52BB49D,2/28/19 0:00,0D2F4ECC-5056-A20B-FA95F0A3DC354BE4,TAQUERIA LAS GLORIAS - TEXAS,7407 LONG POINT,77055,"Mobile - Conventional, Unrestricted, Motorized",,5,HIGH
5752108,61862,3/3/19 0:00,9E6512EC-5056-A20B-FAEC231880B98128,GINA'S CAFE,10370 RICHMOND STE 175,77042,Restaurant - Single Service,DELI,7,MEDIUM
5752170,75123,3/4/19 0:00,C3A18750-5056-A20B-FA09EEC9034135F6,REFRESQUERIA RIO VERDE-DELLA CARTS,8315 LONG POINT,77092,"Mobile - Conventional, Unrestricted , Non-motorized",,6,HIGH
5752190,C92CF7AE-FFA2-7CEE-DE7CF3F6760B8D3E,3/4/19 0:00,C5BB96E5-5056-A20B-FA6C18C0278889A8,BURGER KING,11935 WILCREST,77031,Restaurant - Single Service,"BURGERS, ETC.",6,HIGH
5750677,FB5B74DD-3048-98E1-5CA04412D0230E4E,2/19/19 0:00,66BD4CB7-5056-A20B-FA9F3317E613A4B1,STARBUCKS #14389,13914 GALVESTON RD STE 100,77598,Restaurant - Single Service,"BEVERAGES, ETC.",3,MEDIUM
5750755,C8D4665C-02C0-A24F-B5D5ADE81C7956F7,2/20/19 0:00,8C6BD29F-5056-A20B-FAF219C63A5FE28A,MR. B'S SEAFOOD,2724 QUITMAN ST,77026-6346,Restaurant - Single Service,SEAFOOD,0,LOW
5750790,92C65A4B-5056-A20B-FAA101A94FD8F9E5,2/21/19 0:00,9328A212-5056-A20B-FA9101D51FE93700,FRONTERA REFRESQUERIA,6946 MOSSROSE STE A,77087,Restaurant - Single Service,MEXICAN / HISPANIC,0,LOW
5750796,C6161AE0-9D87-C7B9-EDE747BBF8212782,2/21/19 0:00,9579DAB7-5056-A20B-FA109C77349769CD,BISTRO MENIL,1512 SUL ROSS ST,77006,Restaurant - Full Service,EUROPEAN,4,MEDIUM
5750864,94F265AC-F576-B67C-B33D7056E3F3447D,2/23/19 0:00,010DFBFC-5056-A20B-FACF9E4CE8526CBC,GREEN RESTAURANT,6720 CHIMNEY ROCK STE Y,77081,Restaurant - Full Service,VEGETARIAN,6,HIGH
5750868,65140,2/20/19 0:00,217C65BD-5056-A20B-FAACB6E5B514ABFF,KIRIN JAPANESE REST.,7615 W FM 1960,77070,Restaurant - Full Service,JAPANESE,8,HIGH
5701833,EC108D1F-0A50-DE3B-A45F107B3789F0A7,1/16/19 0:00,563CCE63-5056-A20B-FA3DDA02E5BD9B07,GARNI CAFE,303 MEMORIAL CITY MALL STE 395D,77024,Restaurant - Single Service,MIDDLE EASTERN,4,MEDIUM
5701862,D3E36683-EA6B-CE29-F197A8F7422006A9,1/16/19 0:00,57A0FB4A-5056-A20B-FA6008B7E403047A,KUU   RESTAURANT,947 GESSNER DR STE A-180,77024,Restaurant - Full Service,JAPANESE,6,HIGH
5701910,6179487B-CF48-FB5D-CFAE81ED4FCC356B,1/16/19 0:00,5B049927-5056-A20B-FA459E1EE848D423,BUFFALO WILD WINGS # 447,3939 WASHINGTON AVE,77007,Restaurant - Full Service,CHICKEN,6,HIGH
5701919,CD47B251-9917-F6B9-C9EA3522DBDD2804,1/16/19 0:00,5BEB4790-5056-A20B-FA16264DAE23E314,FAT PAT  SNOW CONE,10600 FUQUA STE C,77089,Restaurant - Single Service,DESSERTS,3,MEDIUM
5701963,8019,1/17/19 0:00,7A737079-5056-A20B-FA2C95F0E7B19F0C,SUNRISE GROCERY #9,10150 WESTVIEW,77043,Restaurant - Single Service,,2,LOW
5702009,8F514D9E-3048-98E5-1A3192B816E5A0AD,1/17/19 0:00,86F58EBB-5056-A20B-FA677FD44385F4BC,TAQUERIA ARANDAS,4601 IRVINGTON,77009,Restaurant - Full Service,MEXICAN / HISPANIC,8,HIGH
5702049,79717556-A6A2-C5AD-E9C33D3C5DA5C8C4,1/17/19 0:00,8C6937BA-5056-A20B-FA6C3EFD183EBC67,PIE FIVE PIZZA,107 YALE STE 400,77007,Restaurant - Single Service,PIZZA,5,HIGH
5702081,CF6730EE-F5A8-9F7C-D7F5E95B34D1AA32,1/17/19 0:00,9073EFE2-5056-A20B-FAA2CB9E4E4B9AAF,HARVEST LIVE GRILLE &  BAR,1810 FOUNTAINVIEW DR,77057,Restaurant - Full Service,BAR & GRILL,7,HIGH
5750807,9679A9EB-BB22-484E-9FF2DDBBA770640B,2/21/19 0:00,984B4677-5056-A20B-FA1CE7EB61505F7C,MEZBAN,6655 HARWIN STE A-108,77036,Restaurant - Full Service,INDIAN / PAKISTANI,8,HIGH
5750824,8D3AC4EF-A9BC-04E2-43583111AB1AA850,2/21/19 0:00,9C9E8A31-5056-A20B-FA0C6E8BD019B274,LONG JOHN SILVER'S / A & W,10270 NORTH FWY,77037,Restaurant - Single Service,SEAFOOD,6,MEDIUM
5750924,CBAAA5C0-CC47-3E21-352A313C8095C909,2/24/19 0:00,2DA0D708-5056-A20B-FA1634AD3F65E7DB,GOLDEN DIM SUM RESTAURANT,10600 BELLAIRE BLVD STE 105,77072,Restaurant - Full Service,CHINESE,7,HIGH
5750978,AA37604A-F5AD-FD63-9B645A8DB1D65FEB,2/24/19 0:00,312B13A5-5056-A20B-FA34A7848CA67ECA,DISTRICT 7 TUNNEL,1001 LOUSIANA STE B-030,77002,Restaurant - Full Service,LOCAL / CONTINENTAL,4,HIGH
5751005,D81C8049-F9E5-F4FC-C04C1E6669373C66,2/24/19 0:00,3349170A-5056-A20B-FA8DDA62A7DEB162,FOX & HOUND SMOKEHOUSE & TAVERN,12802 GULF FWY,77034,Restaurant - Full Service,,3,MEDIUM
5751055,8FD8228B-DCA9-E692-35BE7E152B340199,2/24/19 0:00,381DE89B-5056-A20B-FA006CE8571ADD3A,PUPUSERIA ALICIA - TEXAS,3227 CAMPBELL RD,77041,"Mobile - Conventional, Unrestricted , Non-motorized",,3,MEDIUM
5751169,50DDD6C5-E836-0AF8-036A6D5979B00504,2/25/19 0:00,612F24EF-5056-A20B-FAAF743326B99BD5,TAQUERIA MEXICO D.F. - Mi Jalisco,606 W GULF BANK RD,77037,"Mobile - Conventional, Unrestricted, Motorized",,6,HIGH
5752869,5F326C13-D773-4DE6-9F73A3D3780A25E1,3/6/19 0:00,36785C21-5056-A20B-FA5CB4161C7ED606,HOUSTON (AIRPORT) RESIDENCE INN.,655 N SAM HOUSTON  PKWY E,77060,Restaurant - Full Service,LOCAL / CONTINENTAL,0,LOW
5753010,D476E52A-3048-9933-80C0B71EECE632DE,3/6/19 0:00,5C205522-5056-A20B-FAA6793D004A4C53,BARNES & NOBLE CAFE,2030 W GRAY,77019,Restaurant - Single Service,"BEVERAGES, ETC.",3,MEDIUM
5753038,8A4FD997-E309-B7BC-F79DC1EDDAC76E31,3/7/19 0:00,6110ABC4-5056-A20B-FA4A69C0AB36EE46,TUONG VI CAFE,12989 BELLAIRE STE 10A,77072,Restaurant - Single Service,,0,LOW
5753046,EC1B73C4-CD69-4E90-5C5CC3CB2884445C,3/7/19 0:00,63455AE6-5056-A20B-FAC7973555B19968,FUDDRUCKERS,3929 SOUTHWEST FWY,77027,Restaurant - Full Service,"BURGERS, ETC.",8,HIGH
5753487,E41DD74D-A004-8092-DC9C895FA0FAB2F2,3/10/19 0:00,2A9FA979-5056-A20B-FA21D61861B2720F,CHINA MAX,5015 WESTHEIMER RD STE A-1380,77056,Restaurant - Single Service,CHINESE,6,HIGH
5722368,EF0892B7-DF61-2E67-AB1DB49BAC89468D,2/4/19 0:00,30D87ACD-5056-A20B-FA986F4CAFF50189,COMPASS,1500 OLD SPANISH TRAIL,77054,Restaurant - Full Service,CAFETERIA,8,HIGH
5722418,8B715B26-9B94-CA4E-AD0CD7DE95E6E809,2/5/19 0:00,5AEF41B8-5056-A20B-FAD1D0B979F92086,TAQUERIA LA SILLA #2- Palacios,4670 TELEPHONE RD,77087,"Mobile - Conventional, Unrestricted, Motorized",,6,HIGH
5722446,54793,2/5/19 0:00,5F8AB042-5056-A20B-FA57316693FCCBCE,DOMINO'S PIZZA #6809,9800 HOMESTEAD,77016,Restaurant - Single Service,PIZZA,0,MEDIUM
5722455,F7F3C5FA-5056-A20B-FA61C43F603FB902,2/4/19 0:00,60038178-5056-A20B-FA76A58B3149CE14,TANGLEWOOD TERRACE,5555 SAN FELIPE STE 10TH FL,77056,Restaurant - Full Service,,5,HIGH
5724560,74CC3404-3048-9838-607D3BF24C98AC28,1/27/19 0:00,9095485C-E39E-4E90-819F0F4537D2D0FB,SKYLINE DELI,575 N DAIRY ASHFORD STE 110,77079,Restaurant - Single Service,DELI,7,HIGH
5724572,DB59F23B-EFF7-8573-D900A0A82E9C3439,1/28/19 0:00,C91B0463-B168-4D3B-BC55A0B37F8EB071,CITILINE DELI AT DOW CHEMICAL,1254 ENCLAVE   PKWY STE 121,77077,Restaurant - Single Service,DELI,5,HIGH
5750984,E63C1E94-A734-33FF-9FBAA27D5AD2E5E9,2/24/19 0:00,31997611-5056-A20B-FAD0BACFBB169AE5,HUBCAP GRILL - 19TH ST.,1133 W 19TH ST,77008,Restaurant - Single Service,"BURGERS, ETC.",5,HIGH
5751117,CBE578C1-9D5F-77D7-9F4D7382E2318787,2/14/19 0:00,59F80BB1-5056-A20B-FAB64DB8B5498ADD,RAMEN JIN,11181 WESTHEIMER,77042,Restaurant - Full Service,,6,HIGH
5751148,DE7266E5-C5D9-BFD3-6502BEDF3CD664F6,2/25/19 0:00,5E3B1516-5056-A20B-FAA44209EBA8C50F,SUPER SUBS,9912 WESTVIEW DR,77055,"Mobile - Conventional, Unrestricted, Motorized",,4,MEDIUM
5751149,5E4B0D5B-5056-A20B-FA9EFADD30E6CF67,2/25/19 0:00,5EA32473-5056-A20B-FA012C955F961EFB,YOGURT YO,1809 ELDRIDGE PKWY STE 104,77077,Restaurant - Single Service,DESSERTS,0,MEDIUM
5728896,E9C769B1-E475-1EDE-B2A42B440BC57A7E,2/7/19 0:00,C57A4804-5056-A20B-FAC5B30A5B5F98BC,SUBWAY # 25264,8726 RICHMOND,77063,Restaurant - Single Service,SANDWICHES,6,MEDIUM
5728940,54804,2/7/19 0:00,C94C1AFB-5056-A20B-FA38E86A876624A4,DOMINO'S PIZZA #6673,6404 TELEPHONE,77061,Restaurant - Single Service,PIZZA,0,MEDIUM
5729096,5977,2/10/19 0:00,6214A3A0-5056-A20B-FAD1EE2F909C427B,MARK'S RESTAURANT,1658 WESTHEIMER,77006,Restaurant - Full Service,LOCAL / CONTINENTAL,8,HIGH
5729159,B5E27A2B-C54B-D500-D3C33ABA7BD81E80,2/10/19 0:00,68596332-5056-A20B-FA5932478A2A139C,CHURCHS CHICKEN #1548,3207 OLD SPANISH TRAIL,77021,Restaurant - Single Service,CHICKEN,7,HIGH
5729165,A078304A-DCD7-5AC5-2EB7220B860B5DCF,2/10/19 0:00,6A4C77F0-5056-A20B-FAFCAA5BADE1315E,PAPA JOHN'S,3602 OLD SPANISH TRL STE B,77021,Restaurant - Single Service,PIZZA,3,MEDIUM
5752286,CCC3C474-5056-A20B-FA3E2D2EF79918DD,3/4/19 0:00,CCEAA9D8-5056-A20B-FA9F0C3ACCB7688D,HOUSTON SPRINGHILL SUITES,2750 NORTH LOOP 610 W,77092,Restaurant - Single Service,LOCAL / CONTINENTAL,7,HIGH
5752298,FB65B0B5-EE4F-BE7E-CDDA35A9573AFE4C,3/4/19 0:00,CE4193A9-5056-A20B-FAB3D0A06338099F,BURGER KING,2116 W HOLCOMBE BLVD,77030,Restaurant - Single Service,"BURGERS, ETC.",7,HIGH
5752365,9F52ABB2-CF01-EF59-D2DB4D3C0BC79BC3,3/4/19 0:00,D0D6CFAA-5056-A20B-FA3138D35A63F0AA,PAPA JOHN'S,8200 MAIN ST STE 400,77025,Restaurant - Single Service,PIZZA,2,MEDIUM
5752384,D0F62CA0-A67C-CC60-2069899FD980CFE0,3/4/19 0:00,D179C5BA-5056-A20B-FAAD1B3C342D43A3,CICI'S PIZZA,8366 WESTHEIMER,77063,Restaurant - Full Service,PIZZA,7,HIGH
5752413,EA630531-3048-94EE-9841061DF8F317B2,3/4/19 0:00,D3403660-5056-A20B-FAFD5B633751ECFC,POTBELLY SANDWICH WORKS,1000 MAIN STE T70,77002,Restaurant - Single Service,SANDWICHES,6,HIGH
5751209,D996DE14-E135-A175-11FD54500F9E86AA,2/25/19 0:00,64A5E09F-5056-A20B-FAB8299C41754F46,DREAM WINGS,2727 CROSSVIEW ST,77063,"Mobile - Conventional, Unrestricted, Motorized",,4,MEDIUM
5751238,FDE14118-DCB1-AB9B-BBB215CCC48ECB84,2/25/19 0:00,66E4887B-5056-A20B-FA556B36D7C08EA6,LA REINA MICHOACANA #1,6969 GULF FWY STE 460,77087,Restaurant - Single Service,DESSERTS,2,LOW
5751243,AC6D7E0C-A9C5-FECE-D8B866F82C0F50C6,2/25/19 0:00,670C8583-5056-A20B-FAB8288941A6F29C,TAQUERIA DON JUAN,405 1/2 LITTLE YORK,77076-1108,Restaurant - Full Service,,8,HIGH
5751342,70347,2/26/19 0:00,8C015BC9-5056-A20B-FA396FE10D8A5E15,COMISARIA SOUTHWEST,8331 BEECHNUT,77036,Commissary - Mobile Food Unit,,2,HIGH
5751462,CF4B1CBC-3048-98E7-0497FE391BB3E7F9,2/26/19 0:00,99B2BCB5-5056-A20B-FA4D26E4186B8E35,C.T. BUFFET & SUSHI,5800 BELLAIRE BLVD STE 150,77081,Restaurant - Full Service,CHINESE,8,HIGH
5751498,9436,2/26/19 0:00,9BD4152F-5056-A20B-FA5C6E6D9547DE6C,CABARET(Rick's plaza),410 N SAM HOUSTON  PKWY E,77060,Restaurant - Full Service,BAR & GRILL,0,HIGH
5751513,EBA380FA-C2B4-356A-6407863406273E08,2/26/19 0:00,9CD22E13-5056-A20B-FA7D3A7D9F080B1E,JAIME CHINESE RESTAURANT,8020 IRVINGTON,77022,Restaurant - Full Service,CHINESE,7,HIGH
5751544,E3CF9A62-AC34-29BE-987AFE1B493FA7D4,2/25/19 0:00,BC01DADC-5056-A20B-FABEC5852FFEE06E,"FELLINI CAFFE, INC",5211 KELVIN,77005,Restaurant - Full Service,EUROPEAN,7,HIGH
5751554,DAFF509F-E1E9-D8B5-11D86512666C7244,2/27/19 0:00,BE30055B-5056-A20B-FA616C236BC7EA80,ZYDECO KITCHEN,1856 BARKER CYPRESS,77084,Restaurant - Full Service,,7,HIGH
5751624,671D35BD-95EA-6A93-B5107B06BD5AC5A3,2/27/19 0:00,C8E9DD56-5056-A20B-FA9A2E999B7963A0,EATFITTERS,1100 WILCREST STE 113,77042,Restaurant - Full Service,LOCAL / CONTINENTAL,4,MEDIUM
5751828,E727995F-E678-74B7-53D219932C46C4EF,2/27/19 0:00,FC5AB9C2-5056-A20B-FAE0FB2C99DF9804,RITA'S OF HOUSTON-CLEAR LAKE,1849 EL DORADO BLVD STE B,77062,Restaurant - Single Service,DESSERTS,2,MEDIUM
5729298,AB281D25-E307-63C5-DCC8AF8D754F188E,2/10/19 0:00,941EB73B-5056-A20B-FAC74247C34A5FED,ALAMO TAMALES TO GO,13914 GALVESTON RD STE 600,77598,Restaurant - Single Service,MEXICAN / HISPANIC,4,MEDIUM
5729319,F94DCECA-94DC-E543-300543E96E674D39,2/11/19 0:00,957B9727-5056-A20B-FADC07F5AEB25712,SPRINGHILL SUITES BY MARRIOTT,15840 JOHN F. KENNEDY BLVD,77032,Restaurant - Full Service,LOCAL / CONTINENTAL,6,HIGH
5729338,74342,2/11/19 0:00,9692A55A-5056-A20B-FA764BFD163750BB,DOLCE VITA PIZZERIA ENOTECA,500 WESTHEIMER RD,77006,Restaurant - Full Service,ITALIAN,6,HIGH
5729348,86585FEF-A3FC-514E-BCFFCFCA671425B6,2/11/19 0:00,970C75B7-5056-A20B-FA2D76601098E4E9,CHEZ MICHELLE,4020 SYNOTT STE 10,77082,Restaurant - Full Service,,6,HIGH
5729378,67155,2/11/19 0:00,993777F2-5056-A20B-FA1EB6B580E3DBE4,YIN WALL CITY,9888 BELLAIRE BLVD STE 136,77036,Restaurant - Single Service,CHINESE,3,MEDIUM
5729427,7053,2/12/19 0:00,C39A44D0-5056-A20B-FACDC94025DA9EF7,TAQUERIA TEPATITLAN #12,8534 HAMMERLY,77055,Restaurant - Full Service,MEXICAN / HISPANIC,7,HIGH
5753493,D047EBE5-06E2-AEC7-2E2EF7414E2A3096,3/11/19 0:00,2C096A0E-5056-A20B-FA72A5FCC59C39C9,BAWARCHI BYRANI INDIAN CUISINE,2922 HILLCROFT,77057,Restaurant - Full Service,INDIAN / PAKISTANI,7,HIGH
5753499,75098,3/11/19 0:00,2CB4D14E-5056-A20B-FAFF20FB3791B7A9,KIRAN'S,4100 WESTHEIMER STE 151,77027,Restaurant - Full Service,INDIAN / PAKISTANI,8,HIGH
5753655,D401A626-3048-9933-80ED13C2093C590D,3/12/19 0:00,56845D15-5056-A20B-FA918662F1A14F20,KOLACHE FACTORY #54,7811 S MAIN ST STE 300,77030,Restaurant - Single Service,BREAKFAST,5,MEDIUM
5753724,DC9A3B4D-A72C-4D92-21A84BB22F469A25,3/7/19 0:00,60E7DA83-5056-A20B-FA2727841B97EFBA,BURGER KING,5596 NORTH FRWY,77076,Restaurant - Single Service,"BURGERS, ETC.",7,HIGH
5753730,B37C7106-A729-D1CE-64C7A03F778B2F02,3/12/19 0:00,61D6E010-5056-A20B-FA2896369CB0C6A5,LA CRAWFISH,3957 RICHMOND,77027,Restaurant - Full Service,BARBECUE,4,MEDIUM
5753808,84626521-FE59-B4F2-F6F46C7CB0E09F2F,3/12/19 0:00,68A0273A-5056-A20B-FAA6ADC9BDB52374,LAS HACIENDAS MEXICAN BAR & GRILL,12933 GULF FWY,77034,Restaurant - Full Service,MEXICAN / HISPANIC,7,HIGH
5753821,9A60FCE8-EA0F-6590-0E73E758568A7466,3/12/19 0:00,68E9A9B7-5056-A20B-FA8FAA57EE388728,RICOS TACOS MOBIL-South West,4040 BOONE,77072,"Mobile - Conventional, Unrestricted, Motorized",,4,MEDIUM
5729221,8A7F1AAB-5056-A20B-FA0B1B3D7DF9EDD2,2/11/19 0:00,8AF906EA-5056-A20B-FAA41D66E7AB9FA0,L & E PIT ON THE GO,18922 WOODGLEN SHADOW,77346,"Mobile - Conventional, Unrestricted , Non-motorized",,5,HIGH
5729328,D0D3458C-92D2-08E4-BDB20A3B8BC6F9D9,2/11/19 0:00,95EF7AFF-5056-A20B-FA6D1AA0B6A35DF6,A WISH  WILLOWBROOK MALL,2000 WILLOWBROOK MALL STE 5537,77070,Restaurant - Single Service,DESSERTS,5,HIGH
